token1,token2,token3,token4,token5,target
2762,6,1432,21,224,2763
6,1432,21,224,2763,4
1432,21,224,2763,4,455
21,224,2763,4,455,24
224,2763,4,455,24,29
2763,4,455,24,29,23
4,455,24,29,23,3
455,24,29,23,3,14
24,29,23,3,14,292
29,23,3,14,292,217
23,3,14,292,217,159
3,14,292,217,159,468
14,292,217,159,468,27
292,217,159,468,27,612
217,159,468,27,612,9
159,468,27,612,9,379
468,27,612,9,379,5
27,612,9,379,5,2764
612,9,379,5,2764,11
9,379,5,2764,11,52
379,5,2764,11,52,9
5,2764,11,52,9,101
2764,11,52,9,101,2765
11,52,9,101,2765,187
52,9,101,2765,187,3
9,101,2765,187,3,1395
101,2765,187,3,1395,2766
2765,187,3,1395,2766,2767
187,3,1395,2766,2767,13
3,1395,2766,2767,13,541
1395,2766,2767,13,541,13
2766,2767,13,541,13,60
2767,13,541,13,60,13
13,541,13,60,13,12
541,13,60,13,12,13
13,60,13,12,13,204
60,13,12,13,204,13
13,12,13,204,13,8
12,13,204,13,8,13
13,204,13,8,13,83
204,13,8,13,83,4
13,8,13,83,4,3
8,13,83,4,3,722
13,83,4,3,722,1
83,4,3,722,1,379
4,3,722,1,379,2768
3,722,1,379,2768,63
722,1,379,2768,63,124
1,379,2768,63,124,1
379,2768,63,124,1,399
2768,63,124,1,399,6
63,124,1,399,6,459
124,1,399,6,459,17
1,399,6,459,17,22
399,6,459,17,22,13
6,459,17,22,13,35
459,17,22,13,35,7
17,22,13,35,7,2
22,13,35,7,2,924
13,35,7,2,924,8
35,7,2,924,8,783
7,2,924,8,783,312
2,924,8,783,312,2
924,8,783,312,2,489
8,783,312,2,489,46
783,312,2,489,46,2
312,2,489,46,2,2769
2,489,46,2,2769,2
489,46,2,2769,2,548
46,2,2769,2,548,2770
2,2769,2,548,2770,5
2769,2,548,2770,5,1
2,548,2770,5,1,122
548,2770,5,1,122,244
2770,5,1,122,244,22
5,1,122,244,22,7
1,122,244,22,7,2771
122,244,22,7,2771,15
244,22,7,2771,15,1
22,7,2771,15,1,1052
7,2771,15,1,1052,25
2771,15,1,1052,25,9
15,1,1052,25,9,303
1,1052,25,9,303,2772
1052,25,9,303,2772,52
25,9,303,2772,52,9
9,303,2772,52,9,566
303,2772,52,9,566,1433
2772,52,9,566,1433,1362
52,9,566,1433,1362,12
9,566,1433,1362,12,1289
566,1433,1362,12,1289,65
1433,1362,12,1289,65,3
1362,12,1289,65,3,168
12,1289,65,3,168,9
1289,65,3,168,9,38
65,3,168,9,38,15
3,168,9,38,15,36
168,9,38,15,36,10
9,38,15,36,10,229
38,15,36,10,229,2
15,36,10,229,2,2773
36,10,229,2,2773,2774
10,229,2,2773,2774,638
229,2,2773,2774,638,2775
2,2773,2774,638,2775,124
2773,2774,638,2775,124,2
2774,638,2775,124,2,1434
638,2775,124,2,1434,12
2775,124,2,1434,12,9
124,2,1434,12,9,2776
2,1434,12,9,2776,24
1434,12,9,2776,24,29
12,9,2776,24,29,946
9,2776,24,29,946,680
2776,24,29,946,680,48
24,29,946,680,48,50
29,946,680,48,50,5
946,680,48,50,5,22
680,48,50,5,22,43
48,50,5,22,43,1
50,5,22,43,1,205
5,22,43,1,205,131
22,43,1,205,131,3
43,1,205,131,3,1435
1,205,131,3,1435,40
205,131,3,1435,40,151
131,3,1435,40,151,972
3,1435,40,151,972,121
1435,40,151,972,121,17
40,151,972,121,17,27
151,972,121,17,27,5
972,121,17,27,5,808
121,17,27,5,808,1
17,27,5,808,1,109
27,5,808,1,109,191
5,808,1,109,191,36
808,1,109,191,36,27
1,109,191,36,27,59
109,191,36,27,59,63
191,36,27,59,63,17
36,27,59,63,17,9
27,59,63,17,9,379
59,63,17,9,379,5
63,17,9,379,5,1044
17,9,379,5,1044,9
9,379,5,1044,9,539
379,5,1044,9,539,2777
5,1044,9,539,2777,976
1044,9,539,2777,976,83
9,539,2777,976,83,2778
539,2777,976,83,2778,4
2777,976,83,2778,4,3
976,83,2778,4,3,19
83,2778,4,3,19,2779
2778,4,3,19,2779,206
4,3,19,2779,206,11
3,19,2779,206,11,44
19,2779,206,11,44,261
2779,206,11,44,261,505
206,11,44,261,505,952
11,44,261,505,952,70
44,261,505,952,70,660
261,505,952,70,660,21
505,952,70,660,21,43
952,70,660,21,43,2
70,660,21,43,2,875
660,21,43,2,875,23
21,43,2,875,23,33
43,2,875,23,33,295
2,875,23,33,295,3
875,23,33,295,3,7
23,33,295,3,7,57
33,295,3,7,57,171
295,3,7,57,171,46
3,7,57,171,46,2
7,57,171,46,2,875
57,171,46,2,875,505
171,46,2,875,505,35
46,2,875,505,35,172
2,875,505,35,172,171
875,505,35,172,171,183
505,35,172,171,183,70
35,172,171,183,70,93
172,171,183,70,93,4
171,183,70,93,4,3
183,70,93,4,3,1435
70,93,4,3,1435,2
93,4,3,1435,2,823
4,3,1435,2,823,121
3,1435,2,823,121,17
1435,2,823,121,17,10
2,823,121,17,10,195
823,121,17,10,195,9
121,17,10,195,9,1150
17,10,195,9,1150,2780
10,195,9,1150,2780,2781
195,9,1150,2780,2781,1429
9,1150,2780,2781,1429,55
1150,2780,2781,1429,55,64
2780,2781,1429,55,64,44
2781,1429,55,64,44,531
1429,55,64,44,531,16
55,64,44,531,16,70
64,44,531,16,70,382
44,531,16,70,382,17
531,16,70,382,17,143
16,70,382,17,143,4
70,382,17,143,4,3
382,17,143,4,3,19
17,143,4,3,19,256
143,4,3,19,256,13
4,3,19,256,13,990
3,19,256,13,990,13
19,256,13,990,13,54
256,13,990,13,54,450
13,990,13,54,450,70
990,13,54,450,70,93
13,54,450,70,93,224
54,450,70,93,224,2782
450,70,93,224,2782,2783
70,93,224,2782,2783,33
93,224,2782,2783,33,7
224,2782,2783,33,7,467
2782,2783,33,7,467,70
2783,33,7,467,70,93
33,7,467,70,93,2
7,467,70,93,2,200
467,70,93,2,200,70
70,93,2,200,70,2784
93,2,200,70,2784,64
2,200,70,2784,64,76
200,70,2784,64,76,78
70,2784,64,76,78,106
2784,64,76,78,106,179
64,76,78,106,179,6
76,78,106,179,6,64
78,106,179,6,64,76
106,179,6,64,76,393
179,6,64,76,393,13
6,64,76,393,13,40
64,76,393,13,40,209
76,393,13,40,209,1
393,13,40,209,1,2785
13,40,209,1,2785,33
40,209,1,2785,33,7
209,1,2785,33,7,57
1,2785,33,7,57,2786
2785,33,7,57,2786,70
33,7,57,2786,70,274
7,57,2786,70,274,15
57,2786,70,274,15,1
2786,70,274,15,1,733
70,274,15,1,733,4
274,15,1,733,4,355
15,1,733,4,355,2787
1,733,4,355,2787,20
733,4,355,2787,20,450
4,355,2787,20,450,6
355,2787,20,450,6,93
2787,20,450,6,93,224
20,450,6,93,224,4
450,6,93,224,4,193
6,93,224,4,193,10
93,224,4,193,10,325
224,4,193,10,325,356
4,193,10,325,356,13
193,10,325,356,13,33
10,325,356,13,33,7
325,356,13,33,7,17
356,13,33,7,17,143
13,33,7,17,143,1387
33,7,17,143,1387,23
7,17,143,1387,23,33
17,143,1387,23,33,13
143,1387,23,33,13,990
1387,23,33,13,990,13
23,33,13,990,13,66
33,13,990,13,66,1436
13,990,13,66,1436,70
990,13,66,1436,70,189
13,66,1436,70,189,64
66,1436,70,189,64,1
1436,70,189,64,1,2788
70,189,64,1,2788,12
189,64,1,2788,12,83
64,1,2788,12,83,2789
1,2788,12,83,2789,334
2788,12,83,2789,334,26
12,83,2789,334,26,346
83,2789,334,26,346,83
2789,334,26,346,83,991
334,26,346,83,991,12
26,346,83,991,12,311
346,83,991,12,311,76
83,991,12,311,76,259
991,12,311,76,259,23
12,311,76,259,23,60
311,76,259,23,60,392
76,259,23,60,392,83
259,23,60,392,83,921
23,60,392,83,921,15
60,392,83,921,15,18
392,83,921,15,18,2790
83,921,15,18,2790,194
921,15,18,2790,194,152
15,18,2790,194,152,60
18,2790,194,152,60,4
2790,194,152,60,4,355
194,152,60,4,355,42
152,60,4,355,42,20
60,4,355,42,20,1436
4,355,42,20,1436,4
355,42,20,1436,4,407
42,20,1436,4,407,511
20,1436,4,407,511,838
1436,4,407,511,838,5
4,407,511,838,5,1172
407,511,838,5,1172,66
511,838,5,1172,66,530
838,5,1172,66,530,70
5,1172,66,530,70,93
1172,66,530,70,93,965
66,530,70,93,965,4
530,70,93,965,4,19
70,93,965,4,19,27
93,965,4,19,27,351
965,4,19,27,351,2791
4,19,27,351,2791,78
19,27,351,2791,78,31
27,351,2791,78,31,70
351,2791,78,31,70,524
2791,78,31,70,524,78
78,31,70,524,78,28
31,70,524,78,28,106
70,524,78,28,106,304
524,78,28,106,304,76
78,28,106,304,76,16
28,106,304,76,16,4
106,304,76,16,4,3
304,76,16,4,3,150
76,16,4,3,150,87
16,4,3,150,87,9
4,3,150,87,9,569
3,150,87,9,569,235
150,87,9,569,235,306
87,9,569,235,306,5
9,569,235,306,5,402
569,235,306,5,402,11
235,306,5,402,11,6
306,5,402,11,6,10
5,402,11,6,10,254
402,11,6,10,254,167
11,6,10,254,167,2792
6,10,254,167,2792,195
10,254,167,2792,195,16
254,167,2792,195,16,4
167,2792,195,16,4,3
2792,195,16,4,3,19
195,16,4,3,19,1415
16,4,3,19,1415,228
4,3,19,1415,228,55
3,19,1415,228,55,11
19,1415,228,55,11,2793
1415,228,55,11,2793,2
228,55,11,2793,2,200
55,11,2793,2,200,33
11,2793,2,200,33,153
2793,2,200,33,153,33
2,200,33,153,33,119
200,33,153,33,119,66
33,153,33,119,66,2
153,33,119,66,2,765
33,119,66,2,765,209
119,66,2,765,209,2794
66,2,765,209,2794,12
2,765,209,2794,12,40
765,209,2794,12,40,209
209,2794,12,40,209,1
2794,12,40,209,1,584
12,40,209,1,584,4
40,209,1,584,4,674
209,1,584,4,674,257
1,584,4,674,257,10
584,4,674,257,10,85
4,674,257,10,85,5
674,257,10,85,5,1
257,10,85,5,1,675
10,85,5,1,675,418
85,5,1,675,418,676
5,1,675,418,676,288
1,675,418,676,288,1437
675,418,676,288,1437,1438
418,676,288,1437,1438,430
676,288,1437,1438,430,2795
288,1437,1438,430,2795,753
1437,1438,430,2795,753,802
1438,430,2795,753,802,1
430,2795,753,802,1,122
2795,753,802,1,122,214
753,802,1,122,214,514
802,1,122,214,514,3
1,122,214,514,3,45
122,214,514,3,45,189
214,514,3,45,189,11
514,3,45,189,11,7
3,45,189,11,7,527
45,189,11,7,527,3
189,11,7,527,3,427
11,7,527,3,427,9
7,527,3,427,9,86
527,3,427,9,86,959
3,427,9,86,959,1102
427,9,86,959,1102,299
9,86,959,1102,299,7
86,959,1102,299,7,2
959,1102,299,7,2,373
1102,299,7,2,373,3
299,7,2,373,3,174
7,2,373,3,174,137
2,373,3,174,137,1140
373,3,174,137,1140,79
3,174,137,1140,79,926
174,137,1140,79,926,2
137,1140,79,926,2,178
1140,79,926,2,178,279
79,926,2,178,279,27
926,2,178,279,27,100
2,178,279,27,100,6
178,279,27,100,6,189
279,27,100,6,189,83
27,100,6,189,83,33
100,6,189,83,33,7
6,189,83,33,7,103
189,83,33,7,103,6
83,33,7,103,6,2
33,7,103,6,2,134
7,103,6,2,134,30
103,6,2,134,30,585
6,2,134,30,585,65
2,134,30,585,65,33
134,30,585,65,33,268
30,585,65,33,268,148
585,65,33,268,148,86
65,33,268,148,86,646
33,268,148,86,646,32
268,148,86,646,32,17
148,86,646,32,17,388
86,646,32,17,388,12
646,32,17,388,12,148
32,17,388,12,148,142
17,388,12,148,142,4
388,12,148,142,4,35
12,148,142,4,35,7
148,142,4,35,7,203
142,4,35,7,203,2
4,35,7,203,2,1394
35,7,203,2,1394,2796
7,203,2,1394,2796,420
203,2,1394,2796,420,5
2,1394,2796,420,5,734
1394,2796,420,5,734,48
2796,420,5,734,48,50
420,5,734,48,50,1379
5,734,48,50,1379,15
734,48,50,1379,15,1
48,50,1379,15,1,109
50,1379,15,1,109,10
1379,15,1,109,10,117
15,1,109,10,117,9
1,109,10,117,9,473
109,10,117,9,473,1080
10,117,9,473,1080,23
117,9,473,1080,23,3
9,473,1080,23,3,119
473,1080,23,3,119,44
1080,23,3,119,44,268
23,3,119,44,268,9
3,119,44,268,9,86
119,44,268,9,86,11
44,268,9,86,11,14
268,9,86,11,14,39
9,86,11,14,39,440
86,11,14,39,440,2
11,14,39,440,2,182
14,39,440,2,182,373
39,440,2,182,373,716
440,2,182,373,716,716
2,182,373,716,716,716
182,373,716,716,716,482
373,716,716,716,482,127
716,716,716,482,127,4
716,716,482,127,4,10
716,482,127,4,10,1074
482,127,4,10,1074,256
127,4,10,1074,256,488
4,10,1074,256,488,31
10,1074,256,488,31,4
1074,256,488,31,4,3
256,488,31,4,3,138
488,31,4,3,138,31
31,4,3,138,31,5
4,3,138,31,5,493
3,138,31,5,493,941
138,31,5,493,941,306
31,5,493,941,306,199
5,493,941,306,199,87
493,941,306,199,87,21
941,306,199,87,21,1
306,199,87,21,1,378
199,87,21,1,378,7
87,21,1,378,7,330
21,1,378,7,330,8
1,378,7,330,8,1439
378,7,330,8,1439,1
7,330,8,1439,1,434
330,8,1439,1,434,7
8,1439,1,434,7,52
1439,1,434,7,52,27
1,434,7,52,27,137
434,7,52,27,137,7
7,52,27,137,7,357
52,27,137,7,357,15
27,137,7,357,15,1
137,7,357,15,1,1282
7,357,15,1,1282,307
357,15,1,1282,307,5
15,1,1282,307,5,35
1,1282,307,5,35,7
1282,307,5,35,7,92
307,5,35,7,92,154
5,35,7,92,154,2797
35,7,92,154,2797,128
7,92,154,2797,128,2798
92,154,2797,128,2798,15
154,2797,128,2798,15,1
2797,128,2798,15,1,262
128,2798,15,1,262,2
2798,15,1,262,2,423
15,1,262,2,423,298
1,262,2,423,298,12
262,2,423,298,12,128
2,423,298,12,128,986
423,298,12,128,986,10
298,12,128,986,10,2799
12,128,986,10,2799,6
128,986,10,2799,6,9
986,10,2799,6,9,555
10,2799,6,9,555,57
2799,6,9,555,57,349
6,9,555,57,349,3
9,555,57,349,3,704
555,57,349,3,704,18
57,349,3,704,18,98
349,3,704,18,98,2
3,704,18,98,2,157
704,18,98,2,157,1440
18,98,2,157,1440,7
98,2,157,1440,7,2800
2,157,1440,7,2800,156
157,1440,7,2800,156,21
1440,7,2800,156,21,3
7,2800,156,21,3,130
2800,156,21,3,130,1049
156,21,3,130,1049,6
21,3,130,1049,6,1
3,130,1049,6,1,262
130,1049,6,1,262,5
1049,6,1,262,5,340
6,1,262,5,340,11
1,262,5,340,11,268
262,5,340,11,268,1
5,340,11,268,1,154
340,11,268,1,154,1093
11,268,1,154,1093,12
268,1,154,1093,12,5
1,154,1093,12,5,971
154,1093,12,5,971,1
1093,12,5,971,1,423
12,5,971,1,423,15
5,971,1,423,15,305
971,1,423,15,305,8
1,423,15,305,8,27
423,15,305,8,27,69
15,305,8,27,69,44
305,8,27,69,44,563
8,27,69,44,563,31
27,69,44,563,31,1
69,44,563,31,1,154
44,563,31,1,154,80
563,31,1,154,80,2801
31,1,154,80,2801,417
1,154,80,2801,417,1
154,80,2801,417,1,287
80,2801,417,1,287,5
2801,417,1,287,5,424
417,1,287,5,424,6
1,287,5,424,6,2802
287,5,424,6,2802,493
5,424,6,2802,493,306
424,6,2802,493,306,389
6,2802,493,306,389,93
2802,493,306,389,93,16
493,306,389,93,16,4
306,389,93,16,4,10
389,93,16,4,10,160
93,16,4,10,160,6
16,4,10,160,6,2803
4,10,160,6,2803,1
10,160,6,2803,1,154
160,6,2803,1,154,34
6,2803,1,154,34,8
2803,1,154,34,8,1
1,154,34,8,1,118
154,34,8,1,118,23
34,8,1,118,23,11
8,1,118,23,11,346
1,118,23,11,346,128
118,23,11,346,128,986
23,11,346,128,986,2804
11,346,128,986,2804,17
346,128,986,2804,17,21
128,986,2804,17,21,5
986,2804,17,21,5,931
2804,17,21,5,931,15
17,21,5,931,15,2805
21,5,931,15,2805,1
5,931,15,2805,1,306
931,15,2805,1,306,664
15,2805,1,306,664,4
2805,1,306,664,4,19
1,306,664,4,19,10
306,664,4,19,10,351
664,4,19,10,351,719
4,19,10,351,719,92
19,10,351,719,92,154
10,351,719,92,154,187
351,719,92,154,187,2806
719,92,154,187,2806,21
92,154,187,2806,21,4
154,187,2806,21,4,27
187,2806,21,4,27,781
2806,21,4,27,781,43
21,4,27,781,43,1
4,27,781,43,1,307
27,781,43,1,307,302
781,43,1,307,302,4
43,1,307,302,4,697
1,307,302,4,697,689
307,302,4,697,689,2807
302,4,697,689,2807,239
4,697,689,2807,239,2808
697,689,2807,239,2808,1
689,2807,239,2808,1,690
2807,239,2808,1,690,121
239,2808,1,690,121,12
2808,1,690,121,12,1
1,690,121,12,1,584
690,121,12,1,584,4
121,12,1,584,4,493
12,1,584,4,493,306
1,584,4,493,306,139
584,4,493,306,139,6
4,493,306,139,6,32
493,306,139,6,32,99
306,139,6,32,99,8
139,6,32,99,8,260
6,32,99,8,260,23
32,99,8,260,23,584
99,8,260,23,584,13
8,260,23,584,13,2809
260,23,584,13,2809,8
23,584,13,2809,8,724
584,13,2809,8,724,1231
13,2809,8,724,1231,2810
2809,8,724,1231,2810,858
8,724,1231,2810,858,8
724,1231,2810,858,8,2811
1231,2810,858,8,2811,2812
2810,858,8,2811,2812,2813
858,8,2811,2812,2813,2814
8,2811,2812,2813,2814,292
2811,2812,2813,2814,292,10
2812,2813,2814,292,10,350
2813,2814,292,10,350,34
2814,292,10,350,34,2
292,10,350,34,2,2815
10,350,34,2,2815,8
350,34,2,2815,8,258
34,2,2815,8,258,108
2,2815,8,258,108,992
2815,8,258,108,992,2816
8,258,108,992,2816,21
258,108,992,2816,21,288
108,992,2816,21,288,2817
992,2816,21,288,2817,4
2816,21,288,2817,4,19
21,288,2817,4,19,27
288,2817,4,19,27,2818
2817,4,19,27,2818,2819
4,19,27,2818,2819,4
19,27,2818,2819,4,345
27,2818,2819,4,345,155
2818,2819,4,345,155,993
2819,4,345,155,993,2820
4,345,155,993,2820,4
345,155,993,2820,4,10
155,993,2820,4,10,688
993,2820,4,10,688,34
2820,4,10,688,34,288
4,10,688,34,288,155
10,688,34,288,155,993
688,34,288,155,993,992
34,288,155,993,992,5
288,155,993,992,5,1
155,993,992,5,1,154
993,992,5,1,154,298
992,5,1,154,298,34
5,1,154,298,34,9
1,154,298,34,9,571
154,298,34,9,571,57
298,34,9,571,57,10
34,9,571,57,10,45
9,571,57,10,45,184
571,57,10,45,184,1
57,10,45,184,1,735
10,45,184,1,735,43
45,184,1,735,43,2
184,1,735,43,2,240
1,735,43,2,240,1152
735,43,2,240,1152,2821
43,2,240,1152,2821,2822
2,240,1152,2821,2822,6
240,1152,2821,2822,6,11
1152,2821,2822,6,11,80
2821,2822,6,11,80,3
2822,6,11,80,3,2823
6,11,80,3,2823,87
11,80,3,2823,87,124
80,3,2823,87,124,1
3,2823,87,124,1,268
2823,87,124,1,268,262
87,124,1,268,262,27
124,1,268,262,27,1089
1,268,262,27,1089,351
268,262,27,1089,351,138
262,27,1089,351,138,31
27,1089,351,138,31,5
1089,351,138,31,5,951
351,138,31,5,951,2824
138,31,5,951,2824,32
31,5,951,2824,32,87
5,951,2824,32,87,10
951,2824,32,87,10,530
2824,32,87,10,530,70
32,87,10,530,70,93
87,10,530,70,93,289
10,530,70,93,289,586
530,70,93,289,586,78
70,93,289,586,78,31
93,289,586,78,31,70
289,586,78,31,70,415
586,78,31,70,415,76
78,31,70,415,76,344
31,70,415,76,344,28
70,415,76,344,28,106
415,76,344,28,106,393
76,344,28,106,393,239
344,28,106,393,239,134
28,106,393,239,134,4
106,393,239,134,4,10
393,239,134,4,10,7
239,134,4,10,7,326
134,4,10,7,326,52
4,10,7,326,52,1
10,7,326,52,1,223
7,326,52,1,223,992
326,52,1,223,992,5
52,1,223,992,5,108
1,223,992,5,108,17
223,992,5,108,17,36
992,5,108,17,36,3
5,108,17,36,3,14
108,17,36,3,14,73
17,36,3,14,73,117
36,3,14,73,117,8
3,14,73,117,8,95
14,73,117,8,95,16
73,117,8,95,16,99
117,8,95,16,99,21
8,95,16,99,21,1229
95,16,99,21,1229,18
16,99,21,1229,18,98
99,21,1229,18,98,1
21,1229,18,98,1,349
1229,18,98,1,349,1440
18,98,1,349,1440,156
98,1,349,1440,156,21
1,349,1440,156,21,14
349,1440,156,21,14,66
1440,156,21,14,66,2
156,21,14,66,2,2825
21,14,66,2,2825,2826
14,66,2,2825,2826,13
66,2,2825,2826,13,27
2,2825,2826,13,27,4
2825,2826,13,27,4,2827
2826,13,27,4,2827,4
13,27,4,2827,4,19
27,4,2827,4,19,27
4,2827,4,19,27,69
2827,4,19,27,69,7
4,19,27,69,7,680
19,27,69,7,680,15
27,69,7,680,15,9
69,7,680,15,9,369
7,680,15,9,369,640
680,15,9,369,640,79
15,9,369,640,79,470
9,369,640,79,470,66
369,640,79,470,66,338
640,79,470,66,338,735
79,470,66,338,735,13
470,66,338,735,13,5
66,338,735,13,5,20
338,735,13,5,20,247
735,13,5,20,247,24
13,5,20,247,24,29
5,20,247,24,29,151
20,247,24,29,151,2828
247,24,29,151,2828,367
24,29,151,2828,367,1441
29,151,2828,367,1441,30
151,2828,367,1441,30,83
2828,367,1441,30,83,6
367,1441,30,83,6,105
1441,30,83,6,105,5
30,83,6,105,5,2829
83,6,105,5,2829,224
6,105,5,2829,224,4
105,5,2829,224,4,389
5,2829,224,4,389,1393
2829,224,4,389,1393,56
224,4,389,1393,56,16
4,389,1393,56,16,4
389,1393,56,16,4,19
1393,56,16,4,19,27
56,16,4,19,27,446
16,4,19,27,446,31
4,19,27,446,31,5
19,27,446,31,5,1258
27,446,31,5,1258,9
446,31,5,1258,9,101
31,5,1258,9,101,2830
5,1258,9,101,2830,153
1258,9,101,2830,153,106
9,101,2830,153,106,333
101,2830,153,106,333,44
2830,153,106,333,44,425
153,106,333,44,425,64
106,333,44,425,64,125
333,44,425,64,125,4
44,425,64,125,4,206
425,64,125,4,206,55
64,125,4,206,55,74
125,4,206,55,74,94
4,206,55,74,94,7
206,55,74,94,7,1155
55,74,94,7,1155,187
74,94,7,1155,187,712
94,7,1155,187,712,2831
7,1155,187,712,2831,404
1155,187,712,2831,404,74
187,712,2831,404,74,691
712,2831,404,74,691,12
2831,404,74,691,12,1
404,74,691,12,1,94
74,691,12,1,94,135
691,12,1,94,135,1442
12,1,94,135,1442,107
1,94,135,1442,107,365
94,135,1442,107,365,239
135,1442,107,365,239,362
1442,107,365,239,362,207
107,365,239,362,207,380
365,239,362,207,380,2832
239,362,207,380,2832,1252
362,207,380,2832,1252,41
207,380,2832,1252,41,2
380,2832,1252,41,2,979
2832,1252,41,2,979,219
1252,41,2,979,219,54
41,2,979,219,54,376
2,979,219,54,376,551
979,219,54,376,551,13
219,54,376,551,13,76
54,376,551,13,76,33
376,551,13,76,33,2833
551,13,76,33,2833,112
13,76,33,2833,112,58
76,33,2833,112,58,2834
33,2833,112,58,2834,2
2833,112,58,2834,2,200
112,58,2834,2,200,209
58,2834,2,200,209,106
2834,2,200,209,106,331
2,200,209,106,331,929
200,209,106,331,929,1130
209,106,331,929,1130,4
106,331,929,1130,4,2835
331,929,1130,4,2835,41
929,1130,4,2835,41,2836
1130,4,2835,41,2836,4
4,2835,41,2836,4,2837
2835,41,2836,4,2837,1
41,2836,4,2837,1,40
2836,4,2837,1,40,380
4,2837,1,40,380,922
2837,1,40,380,922,68
1,40,380,922,68,1443
40,380,922,68,1443,4
380,922,68,1443,4,10
922,68,1443,4,10,971
68,1443,4,10,971,1
1443,4,10,971,1,200
4,10,971,1,200,8
10,971,1,200,8,979
971,1,200,8,979,3
1,200,8,979,3,7
200,8,979,3,7,561
8,979,3,7,561,2838
979,3,7,561,2838,4
3,7,561,2838,4,564
7,561,2838,4,564,13
561,2838,4,564,13,57
2838,4,564,13,57,1444
4,564,13,57,1444,32
564,13,57,1444,32,502
13,57,1444,32,502,70
57,1444,32,502,70,720
1444,32,502,70,720,76
32,502,70,720,76,1445
502,70,720,76,1445,11
70,720,76,1445,11,646
720,76,1445,11,646,189
76,1445,11,646,189,64
1445,11,646,189,64,16
11,646,189,64,16,77
646,189,64,16,77,2839
189,64,16,77,2839,25
64,16,77,2839,25,1443
16,77,2839,25,1443,10
77,2839,25,1443,10,380
2839,25,1443,10,380,207
25,1443,10,380,207,1
1443,10,380,207,1,2840
10,380,207,1,2840,293
380,207,1,2840,293,12
207,1,2840,293,12,1
1,2840,293,12,1,273
2840,293,12,1,273,239
293,12,1,273,239,125
12,1,273,239,125,64
1,273,239,125,64,213
273,239,125,64,213,70
239,125,64,213,70,404
125,64,213,70,404,1417
64,213,70,404,1417,13
213,70,404,1417,13,2841
70,404,1417,13,2841,426
404,1417,13,2841,426,143
1417,13,2841,426,143,18
13,2841,426,143,18,2
2841,426,143,18,2,1256
426,143,18,2,1256,209
143,18,2,1256,209,383
18,2,1256,209,383,33
2,1256,209,383,33,586
1256,209,383,33,586,1268
209,383,33,586,1268,380
383,33,586,1268,380,505
33,586,1268,380,505,239
586,1268,380,505,239,60
1268,380,505,239,60,143
380,505,239,60,143,670
505,239,60,143,670,4
239,60,143,670,4,27
60,143,670,4,27,977
143,670,4,27,977,137
670,4,27,977,137,31
4,27,977,137,31,2842
27,977,137,31,2842,697
977,137,31,2842,697,495
137,31,2842,697,495,1121
31,2842,697,495,1121,83
2842,697,495,1121,83,70
697,495,1121,83,70,93
495,1121,83,70,93,774
1121,83,70,93,774,393
83,70,93,774,393,239
70,93,774,393,239,21
93,774,393,239,21,2843
774,393,239,21,2843,20
393,239,21,2843,20,13
239,21,2843,20,13,511
21,2843,20,13,511,115
2843,20,13,511,115,53
20,13,511,115,53,380
13,511,115,53,380,13
511,115,53,380,13,405
115,53,380,13,405,3
53,380,13,405,3,167
380,13,405,3,167,559
13,405,3,167,559,83
405,3,167,559,83,97
3,167,559,83,97,4
167,559,83,97,4,2844
559,83,97,4,2844,1413
83,97,4,2844,1413,188
97,4,2844,1413,188,15
4,2844,1413,188,15,80
2844,1413,188,15,80,4
1413,188,15,80,4,10
188,15,80,4,10,2845
15,80,4,10,2845,27
80,4,10,2845,27,34
4,10,2845,27,34,417
10,2845,27,34,417,1
2845,27,34,417,1,431
27,34,417,1,431,1
34,417,1,431,1,597
417,1,431,1,597,7
1,431,1,597,7,315
431,1,597,7,315,2846
1,597,7,315,2846,116
597,7,315,2846,116,5
7,315,2846,116,5,1
315,2846,116,5,1,432
2846,116,5,1,432,2847
116,5,1,432,2847,12
5,1,432,2847,12,1
1,432,2847,12,1,1439
432,2847,12,1,1439,1
2847,12,1,1439,1,433
12,1,1439,1,433,24
1,1439,1,433,24,29
1439,1,433,24,29,14
1,433,24,29,14,2848
433,24,29,14,2848,7
24,29,14,2848,7,119
29,14,2848,7,119,35
14,2848,7,119,35,25
2848,7,119,35,25,2
7,119,35,25,2,266
119,35,25,2,266,8
35,25,2,266,8,934
25,2,266,8,934,12
2,266,8,934,12,1
266,8,934,12,1,1433
8,934,12,1,1433,216
934,12,1,1433,216,1
12,1,1433,216,1,434
1,1433,216,1,434,816
1433,216,1,434,816,145
216,1,434,816,145,20
1,434,816,145,20,78
434,816,145,20,78,120
816,145,20,78,120,4
145,20,78,120,4,10
20,78,120,4,10,193
78,120,4,10,193,108
120,4,10,193,108,102
4,10,193,108,102,30
10,193,108,102,30,242
193,108,102,30,242,433
108,102,30,242,433,1446
102,30,242,433,1446,4
30,242,433,1446,4,19
242,433,1446,4,19,27
433,1446,4,19,27,1446
1446,4,19,27,1446,4
4,19,27,1446,4,564
19,27,1446,4,564,13
27,1446,4,564,13,23
1446,4,564,13,23,668
4,564,13,23,668,105
564,13,23,668,105,38
13,23,668,105,38,12
23,668,105,38,12,37
668,105,38,12,37,54
105,38,12,37,54,2849
38,12,37,54,2849,70
12,37,54,2849,70,1127
37,54,2849,70,1127,224
